"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260523","5호선","청구","2602","2656","20260526"
"20260523","7호선","청담","12325","13033","20260526"
"20260523","공항철도 1호선","청라국제도시","6322","5940","20260526"
"20260523","경원선","청량리(서울시립대입구)","21821","23186","20260526"
"20260523","1호선","청량리(서울시립대입구)","25932","25922","20260526"
"20260523","분당선","청명","3612","3482","20260526"
"20260523","경원선","청산","189","161","20260526"
"20260523","경춘선","청평","2475","2506","20260526"
"20260523","경강선","초월","3168","2802","20260526"
"20260523","안산선","초지","4313","3926","20260526"
"20260523","4호선","총신대입구(이수)","17238","18711","20260526"
"20260523","경춘선","춘천","2727","2590","20260526"
"20260523","4호선","충무로","23172","24924","20260526"
"20260523","3호선","충무로","1","0","20260526"
"20260523","2호선","충정로(경기대입구)","6973","7539","20260526"
"20260523","5호선","충정로(경기대입구)","2431","2382","20260526"
"20260523","경의선","탄현","6541","6102","20260526"
"20260523","장항선","탕정","2360","2113","20260526"
"20260523","6호선","태릉입구","9329","11403","20260526"
"20260523","7호선","태릉입구","13905","14880","20260526"
"20260523","분당선","태평","11918","10990","20260526"
"20260523","경춘선","퇴계원","3078","2727","20260526"
"20260523","경의선","파주","1195","966","20260526"
"20260523","경강선","판교","4664","4399","20260526"
"20260523","중앙선","팔당","1305","1420","20260526"
"20260523","경춘선","평내호평","5959","5676","20260526"
"20260523","과천선","평촌","11683","11110","20260526"
"20260523","경부선","평택","17295","16986","20260526"
"20260523","경부선","평택지제","5700","4940","20260526"
"20260523","경의선","풍산","6217","5853","20260526"
"20260523","7호선","하계","14709","13349","20260526"
"20260523","5호선","하남검단산","6986","6879","20260526"
"20260523","5호선","하남시청(덕풍?신장)","8364","7703","20260526"
"20260523","5호선","하남풍산","4035","3952","20260526"
"20260523","7호선","학동","12255","12786","20260526"
"20260523","3호선","학여울","3973","4068","20260526"
"20260523","6호선","한강진","11941","15478","20260526"
"20260523","경의선","한국항공대","1606","1441","20260526"
"20260523","경원선","한남","2817","2841","20260526"
"20260523","안산선","한대앞","9467","9183","20260526"
"20260523","4호선","한성대입구(삼선교)","14652","14574","20260526"
"20260523","9호선2~3단계","한성백제","3356","2887","20260526"
"20260523","2호선","한양대","7496","7994","20260526"
"20260523","분당선","한티","14644","14016","20260526"
"20260523","2호선","합정","35890","40339","20260526"
"20260523","6호선","합정","15212","15022","20260526"
"20260523","5호선","행당","6397","5445","20260526"
"20260523","경의선","행신","6195","6187","20260526"
"20260523","4호선","혜화","38188","39994","20260526"
"20260523","수인선","호구포","3034","2790","20260526"
"20260523","2호선","홍대입구","93902","105501","20260526"
"20260523","공항철도 1호선","홍대입구","22815","21373","20260526"
"20260523","경의선","홍대입구","3268","4266","20260526"
"20260523","3호선","홍제","17065","15552","20260526"
"20260523","우이신설선","화계","3387","2979","20260526"
"20260523","5호선","화곡","23978","21797","20260526"
"20260523","6호선","화랑대(서울여대입구)","8661","7249","20260526"
"20260523","경부선","화서","12197","12336","20260526"
"20260523","일산선","화정","15781","16425","20260526"
"20260523","중앙선","회기","25341","21967","20260526"
"20260523","경원선","회룡","12291","11854","20260526"
"20260523","4호선","회현(남대문시장)","28309","31115","20260526"
"20260523","6호선","효창공원앞","7641","6728","20260526"
"20260523","경의선","효창공원앞","2434","2752","20260526"
"20260523","9호선","흑석(중앙대입구)","7589","7147","20260526"
"20260522","우이신설선","4.19민주묘지","4199","3857","20260525"
"20260522","경원선","가능","8084","7594","20260525"
"20260522","8호선","가락시장","10316","11334","20260525"
"20260522","3호선","가락시장","11008","10647","20260525"
"20260522","7호선","가산디지털단지","51184","51379","20260525"
"20260522","경부선","가산디지털단지","19829","23051","20260525"
"20260522","9호선","가양","26523","25501","20260525"
"20260522","우이신설선","가오리","5122","5105","20260525"
"20260522","경의선","가좌","7250","6748","20260525"
"20260522","분당선","가천대","15304","14266","20260525"
"20260522","경춘선","가평","2332","2569","20260525"
"20260522","경인선","간석","6755","6367","20260525"
"20260522","경춘선","갈매","3230","2942","20260525"
"20260522","2호선","강남","96755","95209","20260525"
"20260522","분당선","강남구청","11540","13293","20260525"
"20260522","7호선","강남구청","19089","21642","20260525"
"20260522","5호선","강동","22137","21016","20260525"
"20260522","8호선","강동구청","12906","13045","20260525"
"20260522","경의선","강매","3929","3153","20260525"
"20260522","2호선","강변(동서울터미널)","34451","33879","20260525"
"20260522","5호선","강일","7660","7023","20260525"
"20260522","경춘선","강촌","436","517","20260525"
"20260522","5호선","개롱","8029","7964","20260525"
"20260522","경인선","개봉","27159","26244","20260525"
"20260522","분당선","개포동","4887","5119","20260525"
"20260522","9호선","개화","3203","2087","20260525"
"20260522","5호선","개화산","7007","6563","20260525"
"20260522","5호선","거여","12102","11894","20260525"
"20260522","7호선","건대입구","17197","17377","20260525"
"20260522","2호선","건대입구","45617","47256","20260525"
"20260522","공항철도 1호선","검암","7350","7408","20260525"
"20260522","경강선","경기광주","10352","9811","20260525"
"20260522","과천선","경마공원","7674","7748","20260525"
"20260522","3호선","경복궁(정부서울청사)","35743","36242","20260525"
"20260522","3호선","경찰병원","9243","9166","20260525"
"20260522","공항철도 1호선","계양","10821","10616","20260525"
"20260522","5호선","고덕","12885","12387","20260525"
"20260522","6호선","고려대(종암)","10476","10934","20260525"
"20260522","수인선","고색","7614","7151","20260525"
"20260522","7호선","고속터미널","23344","19688","20260525"
"20260522","9호선","고속터미널","20506","28528","20260525"
"20260522","3호선","고속터미널","62965","66017","20260525"
"20260522","안산선","고잔","10915","10693","20260525"
"20260522","경의선","곡산","743","768","20260525"
"20260522","경강선","곤지암","2721","2671","20260525"
"20260522","경의선","공덕","5311","4258","20260525"
"20260522","6호선","공덕","22634","22596","20260525"
"20260522","5호선","공덕","17605","18396","20260525"
"20260522","공항철도 1호선","공덕","3812","4871","20260525"
"20260522","7호선","공릉(서울과학기술대)","16316","15185","20260525"
"20260522","9호선","공항시장","3203","3368","20260525"
"20260522","공항철도 1호선","공항화물청사","2142","2286","20260525"
"20260522","과천선","과천","6552","5745","20260525"
"20260522","경부선","관악","8325","8174","20260525"
"20260522","신림선","관악산(서울대)","4543","4327","20260525"
"20260522","5호선","광나루(장신대)","13680","12611","20260525"
"20260522","경부선","광명","4359","4020","20260525"
"20260522","7호선","광명사거리","27145","26842","20260525"
"20260522","경원선","광운대","11063","10186","20260525"
"20260522","5호선","광화문(세종문화회관)","41440","43883","20260525"
"20260522","6호선","광흥창(서강)","12066","11293","20260525"
"20260522","3호선","교대(법원.검찰청)","21113","11795","20260525"
"20260522","2호선","교대(법원.검찰청)","36992","44835","20260525"
"20260522","경부선","구로","19301","19743","20260525"
"20260522","2호선","구로디지털단지","67672","66922","20260525"
"20260522","분당선","구룡","4582","4209","20260525"
"20260522","중앙선","구리","8741","9371","20260525"
"20260522","9호선","구반포","3381","2960","20260525"
"20260522","6호선","구산","9667","7337","20260525"
"20260522","분당선","구성","9378","9513","20260525"
"20260522","2호선","구의(광진구청)","33397","32258","20260525"
"20260522","경인선","구일","8409","8107","20260525"
"20260522","3호선","구파발","26522","25480","20260525"
"20260522","중앙선","국수","871","850","20260525"
"20260522","9호선","국회의사당","20438","20678","20260525"
"20260522","5호선","군자(능동)","14997","17452","20260525"
"20260522","7호선","군자(능동)","18967","14867","20260525"
"20260522","경부선","군포","8116","7776","20260525"
"20260522","경춘선","굴봉산","159","175","20260525"
"20260522","5호선","굽은다리(강동구민회관앞)","11391","10715","20260525"
"20260522","경춘선","금곡","2091","2029","20260525"
"20260522","경의선","금릉","6114","6106","20260525"
"20260522","경부선","금정","33807","34643","20260525"
"20260522","경부선","금천구청","12741","13047","20260525"
"20260522","경의선","금촌","8085","7807","20260525"
"20260522","3호선","금호","9537","8921","20260525"
"20260522","분당선","기흥","13217","12300","20260525"
"20260522","5호선","길동","11113","11431","20260525"
"20260522","4호선","길음","26170","25569","20260525"
"20260522","경춘선","김유정","541","706","20260525"
"20260522","서해선","김포공항","3409","4764","20260525"
"20260522","공항철도 1호선","김포공항","10177","5186","20260525"
"20260522","9호선","김포공항","6133","10471","20260525"
"20260522","5호선","김포공항","15141","8842","20260525"
"20260522","5호선","까치산","32709","31149","20260525"
"20260522","2호선","낙성대(강감찬)","33395","31147","20260525"
"20260522","7호선","남구로","17324","18350","20260525"
"20260522","수인선","남동인더스파크","2783","3121","20260525"
"20260522","3호선","남부터미널(예술의전당)","39340","39707","20260525"
"20260522","7호선","남성","13595","12837","20260525"
"20260522","경부선","남영","10715","11208","20260525"
"20260522","8호선","남위례","10153","10093","20260525"
"20260522","경춘선","남춘천","5385","4190","20260525"
"20260522","4호선","남태령","1792","1430","20260525"
"20260522","8호선","남한산성입구(성남법원.검찰청)","16114","14186","20260525"
"20260522","7호선","내방","18315","18155","20260525"
"20260522","9호선","노들","5890","4767","20260525"
"20260522","9호선","노량진","32173","30910","20260525"
"20260522","경부선","노량진","10443","10272","20260525"
"20260522","4호선","노원","25372","29277","20260525"
"20260522","7호선","노원","25507","27865","20260525"
